id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,cabang_pelayanan,jenis_pkb,jumlah_pendapatan,satuan,tahun
609,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,PKB POKOK,100957326750,RUPIAH,2021
610,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,PKB DENDA,1680497200,RUPIAH,2021
611,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,PKB POKOK,21290140300,RUPIAH,2021
612,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,PKB DENDA,329443950,RUPIAH,2021
613,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),PKB POKOK,776045300600,RUPIAH,2022
614,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),PKB DENDA,32761050200,RUPIAH,2022
615,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,PKB POKOK,140194142000,RUPIAH,2022
616,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,PKB DENDA,6211657800,RUPIAH,2022
617,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,PKB POKOK,56019496550,RUPIAH,2022
618,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,PKB DENDA,2742335350,RUPIAH,2022
619,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,PKB POKOK,173508276650,RUPIAH,2022
620,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,PKB DENDA,7167854050,RUPIAH,2022
621,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,PKB POKOK,241581976550,RUPIAH,2022
622,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,PKB DENDA,8065451500,RUPIAH,2022
623,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,PKB POKOK,265329880350,RUPIAH,2022
624,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,PKB DENDA,8892460000,RUPIAH,2022
625,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,PKB POKOK,150794600650,RUPIAH,2022
626,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,PKB DENDA,5558791050,RUPIAH,2022
627,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,PKB POKOK,101043552800,RUPIAH,2022
628,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,PKB DENDA,3184468600,RUPIAH,2022
629,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS,PKB POKOK,92259668300,RUPIAH,2022
630,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS,PKB DENDA,2775511700,RUPIAH,2022
631,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KABUPATEN KUNINGAN,PKB POKOK,117629168400,RUPIAH,2022
632,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KABUPATEN KUNINGAN,PKB DENDA,4311538900,RUPIAH,2022
633,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON I SBR,PKB POKOK,195568032000,RUPIAH,2022
634,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON I SBR,PKB DENDA,6851755000,RUPIAH,2022
635,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON II CLDG,PKB POKOK,77975654100,RUPIAH,2022
636,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON II CLDG,PKB DENDA,3214522310,RUPIAH,2022
637,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KABUPATEN MAJALENGKA,PKB POKOK,125227231800,RUPIAH,2022
638,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KABUPATEN MAJALENGKA,PKB DENDA,4565497200,RUPIAH,2022
639,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KABUPATEN SUMEDANG,PKB POKOK,103143169212,RUPIAH,2022
640,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KABUPATEN SUMEDANG,PKB DENDA,3471510684,RUPIAH,2022
641,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU I,PKB POKOK,139147415300,RUPIAH,2022
642,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU I,PKB DENDA,5321481880,RUPIAH,2022
643,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU II HRGLS,PKB POKOK,52967463200,RUPIAH,2022
644,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU II HRGLS,PKB DENDA,2346786850,RUPIAH,2022
645,32,JAWA BARAT,3213,KABUPATEN SUBANG,KABUPATEN SUBANG,PKB POKOK,157470053200,RUPIAH,2022
646,32,JAWA BARAT,3213,KABUPATEN SUBANG,KABUPATEN SUBANG,PKB DENDA,5960263200,RUPIAH,2022
647,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,PKB POKOK,133396604900,RUPIAH,2022
648,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,PKB DENDA,5582557300,RUPIAH,2022
649,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KABUPATEN KARAWANG,PKB POKOK,402775760300,RUPIAH,2022
650,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KABUPATEN KARAWANG,PKB DENDA,15263059800,RUPIAH,2022
651,32,JAWA BARAT,3216,KABUPATEN BEKASI,KABUPATEN BEKASI CKRG,PKB POKOK,927501474500,RUPIAH,2022
652,32,JAWA BARAT,3216,KABUPATEN BEKASI,KABUPATEN BEKASI CKRG,PKB DENDA,37697763800,RUPIAH,2022
653,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KABUPATEN BANDUNG BARAT PDLG,PKB POKOK,298259356300,RUPIAH,2022
654,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KABUPATEN BANDUNG BARAT PDLG,PKB DENDA,10136124500,RUPIAH,2022
655,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KABUPATEN CIAMIS II PGDRN,PKB POKOK,30690947200,RUPIAH,2022
656,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KABUPATEN CIAMIS II PGDRN,PKB DENDA,932037700,RUPIAH,2022
657,32,JAWA BARAT,3271,KOTA BOGOR,KOTA BOGOR,PKB POKOK,335913877900,RUPIAH,2022
658,32,JAWA BARAT,3271,KOTA BOGOR,KOTA BOGOR,PKB DENDA,11629834700,RUPIAH,2022
659,32,JAWA BARAT,3272,KOTA SUKABUMI,KOTA SUKABUMI,PKB POKOK,67480497200,RUPIAH,2022
660,32,JAWA BARAT,3272,KOTA SUKABUMI,KOTA SUKABUMI,PKB DENDA,2468806000,RUPIAH,2022
661,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,PKB POKOK,449313688000,RUPIAH,2022
662,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,PKB DENDA,12608880190,RUPIAH,2022
663,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,PKB POKOK,456814240800,RUPIAH,2022
664,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,PKB DENDA,13738335500,RUPIAH,2022
665,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,PKB POKOK,426791516050,RUPIAH,2022
666,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,PKB DENDA,12086857875,RUPIAH,2022
667,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,PKB POKOK,118756643500,RUPIAH,2022
668,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,PKB DENDA,3742013900,RUPIAH,2022
669,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,PKB POKOK,1221202075200,RUPIAH,2022
670,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,PKB DENDA,50484620700,RUPIAH,2022
671,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,PKB POKOK,501724322800,RUPIAH,2022
672,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,PKB DENDA,20245161500,RUPIAH,2022
673,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,PKB POKOK,262150753250,RUPIAH,2022
674,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,PKB DENDA,11335203600,RUPIAH,2022
675,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,PKB POKOK,170321438450,RUPIAH,2022
676,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,PKB DENDA,5242437500,RUPIAH,2022
677,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,PKB POKOK,108115354400,RUPIAH,2022
678,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,PKB DENDA,3162753800,RUPIAH,2022
679,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,PKB POKOK,22923306200,RUPIAH,2022
680,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,PKB DENDA,650543550,RUPIAH,2022
681,32,JAWA BARAT,3201,KABUPATEN BOGOR, KAB. BOGOR (CIBINONG),PKB POKOK,808581798125,RUPIAH,2023
682,32,JAWA BARAT,3201,KABUPATEN BOGOR, KAB. BOGOR (CIBINONG),PKB DENDA,37976405700,RUPIAH,2023
683,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KAB. SUKABUMI I CBDK,PKB POKOK,143077285300,RUPIAH,2023
684,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KAB. SUKABUMI I CBDK,PKB DENDA,7336283000,RUPIAH,2023
685,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KAB. SUKABUMI II P.RATU,PKB POKOK,57556215600,RUPIAH,2023
686,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KAB. SUKABUMI II P.RATU,PKB DENDA,3321124850,RUPIAH,2023
687,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KAB. CIANJUR,PKB POKOK,183463220009,RUPIAH,2023
688,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KAB. CIANJUR,PKB DENDA,8668441600,RUPIAH,2023
689,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KAB. BANDUNG I RC.EKEK,PKB POKOK,249963034600,RUPIAH,2023
690,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KAB. BANDUNG I RC.EKEK,PKB DENDA,9723220100,RUPIAH,2023
691,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KAB. BANDUNG II SOREANG,PKB POKOK,274955694800,RUPIAH,2023
692,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KAB. BANDUNG II SOREANG,PKB DENDA,10606905000,RUPIAH,2023
693,32,JAWA BARAT,3205,KABUPATEN GARUT, KAB. GARUT,PKB POKOK,156173063100,RUPIAH,2023
694,32,JAWA BARAT,3205,KABUPATEN GARUT, KAB. GARUT,PKB DENDA,6752666500,RUPIAH,2023
695,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KAB. TASIKMALAYA,PKB POKOK,103963911800,RUPIAH,2023
696,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KAB. TASIKMALAYA,PKB DENDA,3925048050,RUPIAH,2023
697,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KAB. CIAMIS I,PKB POKOK,94408512600,RUPIAH,2023
698,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KAB. CIAMIS I,PKB DENDA,3328016500,RUPIAH,2023
699,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KAB. KUNINGAN,PKB POKOK,120798562600,RUPIAH,2023
700,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KAB. KUNINGAN,PKB DENDA,4927181400,RUPIAH,2023
701,32,JAWA BARAT,3209,KABUPATEN CIREBON, KAB. CIREBON I SBR,PKB POKOK,200035398400,RUPIAH,2023
702,32,JAWA BARAT,3209,KABUPATEN CIREBON, KAB. CIREBON I SBR,PKB DENDA,8093338200,RUPIAH,2023
703,32,JAWA BARAT,3209,KABUPATEN CIREBON, KAB. CIREBON II CLDG,PKB POKOK,80696677400,RUPIAH,2023
704,32,JAWA BARAT,3209,KABUPATEN CIREBON, KAB. CIREBON II CLDG,PKB DENDA,3616826900,RUPIAH,2023
705,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KAB. MAJALENGKA,PKB POKOK,129385029600,RUPIAH,2023
706,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KAB. MAJALENGKA,PKB DENDA,5400679630,RUPIAH,2023
707,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KAB. SUMEDANG,PKB POKOK,107237155050,RUPIAH,2023
708,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KAB. SUMEDANG,PKB DENDA,4329939732,RUPIAH,2023
709,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KAB. INDRAMAYU I,PKB POKOK,143628333200,RUPIAH,2023
710,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KAB. INDRAMAYU I,PKB DENDA,6412192600,RUPIAH,2023
711,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KAB. INDRAMAYU II HRGLS,PKB POKOK,53806852050,RUPIAH,2023
712,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KAB. INDRAMAYU II HRGLS,PKB DENDA,2601601250,RUPIAH,2023
713,32,JAWA BARAT,3213,KABUPATEN SUBANG, KAB. SUBANG,PKB POKOK,164482549100,RUPIAH,2023
714,32,JAWA BARAT,3213,KABUPATEN SUBANG, KAB. SUBANG,PKB DENDA,7258543300,RUPIAH,2023
715,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KAB. PURWAKARTA,PKB POKOK,140443909200,RUPIAH,2023
716,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KAB. PURWAKARTA,PKB DENDA,6820215500,RUPIAH,2023
717,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KAB. KARAWANG,PKB POKOK,424102733200,RUPIAH,2023
718,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KAB. KARAWANG,PKB DENDA,18973436320,RUPIAH,2023
719,32,JAWA BARAT,3216,KABUPATEN BEKASI, KAB. BEKASI CKRG,PKB POKOK,976782028950,RUPIAH,2023
720,32,JAWA BARAT,3216,KABUPATEN BEKASI, KAB. BEKASI CKRG,PKB DENDA,45268192700,RUPIAH,2023
721,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KAB. BANDUNG BARAT PDLG,PKB POKOK,307568959200,RUPIAH,2023
722,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KAB. BANDUNG BARAT PDLG,PKB DENDA,11931208900,RUPIAH,2023
723,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KABUPATEN PANGANDARAN,PKB POKOK,32693728400,RUPIAH,2023
724,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KABUPATEN PANGANDARAN,PKB DENDA,1242358400,RUPIAH,2023
725,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,PKB POKOK,346133495550,RUPIAH,2023
726,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,PKB DENDA,13514201850,RUPIAH,2023
727,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,PKB POKOK,68393122700,RUPIAH,2023
728,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,PKB DENDA,2917170250,RUPIAH,2023
729,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,PKB POKOK,460197216600,RUPIAH,2023
730,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,PKB DENDA,14755286310,RUPIAH,2023
731,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,PKB POKOK,468148468600,RUPIAH,2023
732,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,PKB DENDA,15623227300,RUPIAH,2023
733,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,PKB POKOK,441468129200,RUPIAH,2023
734,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,PKB DENDA,14719284550,RUPIAH,2023
735,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,PKB POKOK,120569853900,RUPIAH,2023
736,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,PKB DENDA,4129620700,RUPIAH,2023
737,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,PKB POKOK,1247917855500,RUPIAH,2023
738,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,PKB DENDA,54899697000,RUPIAH,2023
739,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,PKB POKOK,516375529200,RUPIAH,2023
740,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,PKB DENDA,22649796500,RUPIAH,2023
741,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,PKB POKOK,267125131100,RUPIAH,2023
742,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,PKB DENDA,12295655200,RUPIAH,2023
743,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,PKB POKOK,175259294150,RUPIAH,2023
744,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,PKB DENDA,6144398600,RUPIAH,2023
745,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,PKB POKOK,112275385100,RUPIAH,2023
746,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,PKB DENDA,3843363400,RUPIAH,2023
747,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,PKB POKOK,23558358200,RUPIAH,2023
748,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,PKB DENDA,802918400,RUPIAH,2023
749,32,JAWA BARAT,3201,KABUPATEN BOGOR, KAB. BOGOR (CIBINONG),PKB POKOK,856016845350,RUPIAH,2024
750,32,JAWA BARAT,3201,KABUPATEN BOGOR, KAB. BOGOR (CIBINONG),PKB DENDA,38854405150,RUPIAH,2024
751,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KAB. SUKABUMI I CBDK,PKB POKOK,150954812700,RUPIAH,2024
752,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KAB. SUKABUMI I CBDK,PKB DENDA,7326152800,RUPIAH,2024
753,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KAB. SUKABUMI II P.RATU,PKB POKOK,61788421600,RUPIAH,2024
754,32,JAWA BARAT,3202,KABUPATEN SUKABUMI, KAB. SUKABUMI II P.RATU,PKB DENDA,3218058100,RUPIAH,2024
755,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KAB. CIANJUR,PKB POKOK,190276766700,RUPIAH,2024
756,32,JAWA BARAT,3203,KABUPATEN CIANJUR, KAB. CIANJUR,PKB DENDA,8408311700,RUPIAH,2024
757,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KAB. BANDUNG I RC.EKEK,PKB POKOK,268999642625,RUPIAH,2024
758,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KAB. BANDUNG I RC.EKEK,PKB DENDA,10350488350,RUPIAH,2024
759,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KAB. BANDUNG II SOREANG,PKB POKOK,294085639950,RUPIAH,2024
760,32,JAWA BARAT,3204,KABUPATEN BANDUNG, KAB. BANDUNG II SOREANG,PKB DENDA,11115042816,RUPIAH,2024
761,32,JAWA BARAT,3205,KABUPATEN GARUT, KAB. GARUT,PKB POKOK,168951100900,RUPIAH,2024
762,32,JAWA BARAT,3205,KABUPATEN GARUT, KAB. GARUT,PKB DENDA,7120261100,RUPIAH,2024
763,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KAB. TASIKMALAYA,PKB POKOK,111947620000,RUPIAH,2024
764,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA, KAB. TASIKMALAYA,PKB DENDA,4128941500,RUPIAH,2024
765,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KAB. CIAMIS I,PKB POKOK,100607659200,RUPIAH,2024
766,32,JAWA BARAT,3207,KABUPATEN CIAMIS, KAB. CIAMIS I,PKB DENDA,3633131500,RUPIAH,2024
767,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KAB. KUNINGAN,PKB POKOK,128877016000,RUPIAH,2024
768,32,JAWA BARAT,3208,KABUPATEN KUNINGAN, KAB. KUNINGAN,PKB DENDA,5124471800,RUPIAH,2024
769,32,JAWA BARAT,3209,KABUPATEN CIREBON, KAB. CIREBON I SBR,PKB POKOK,213031088500,RUPIAH,2024
770,32,JAWA BARAT,3209,KABUPATEN CIREBON, KAB. CIREBON I SBR,PKB DENDA,8508700600,RUPIAH,2024
771,32,JAWA BARAT,3209,KABUPATEN CIREBON, KAB. CIREBON II CLDG,PKB POKOK,86082376000,RUPIAH,2024
772,32,JAWA BARAT,3209,KABUPATEN CIREBON, KAB. CIREBON II CLDG,PKB DENDA,3730328100,RUPIAH,2024
773,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KAB. MAJALENGKA,PKB POKOK,133979279600,RUPIAH,2024
774,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KAB. MAJALENGKA,PKB DENDA,5103843600,RUPIAH,2024
775,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KAB. SUMEDANG,PKB POKOK,113151330700,RUPIAH,2024
776,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KAB. SUMEDANG,PKB DENDA,4324397100,RUPIAH,2024
777,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KAB. INDRAMAYU I,PKB POKOK,151375613100,RUPIAH,2024
778,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KAB. INDRAMAYU I,PKB DENDA,6696786800,RUPIAH,2024
779,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KAB. INDRAMAYU II HRGLS,PKB POKOK,56428438200,RUPIAH,2024
780,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KAB. INDRAMAYU II HRGLS,PKB DENDA,2706423800,RUPIAH,2024
781,32,JAWA BARAT,3213,KABUPATEN SUBANG, KAB. SUBANG,PKB POKOK,175729871200,RUPIAH,2024
782,32,JAWA BARAT,3213,KABUPATEN SUBANG, KAB. SUBANG,PKB DENDA,7549745900,RUPIAH,2024
783,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KAB. PURWAKARTA,PKB POKOK,147802237600,RUPIAH,2024
784,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KAB. PURWAKARTA,PKB DENDA,6831797400,RUPIAH,2024
785,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KAB. KARAWANG,PKB POKOK,444887530500,RUPIAH,2024
786,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KAB. KARAWANG,PKB DENDA,18771097500,RUPIAH,2024
787,32,JAWA BARAT,3216,KABUPATEN BEKASI, KAB. BEKASI CKRG,PKB POKOK,1023137882650,RUPIAH,2024
788,32,JAWA BARAT,3216,KABUPATEN BEKASI, KAB. BEKASI CKRG,PKB DENDA,43764126600,RUPIAH,2024
789,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KAB. BANDUNG BARAT PDLG,PKB POKOK,328114253500,RUPIAH,2024
790,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KAB. BANDUNG BARAT PDLG,PKB DENDA,12276707700,RUPIAH,2024
791,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KABUPATEN PANGANDARAN,PKB POKOK,34705887200,RUPIAH,2024
792,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KABUPATEN PANGANDARAN,PKB DENDA,1229739500,RUPIAH,2024
793,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,PKB POKOK,363249844900,RUPIAH,2024
794,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,PKB DENDA,13789801400,RUPIAH,2024
795,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,PKB POKOK,71380021300,RUPIAH,2024
796,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,PKB DENDA,2784411600,RUPIAH,2024
797,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,PKB POKOK,478735404700,RUPIAH,2024
798,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,PKB DENDA,15216442800,RUPIAH,2024
799,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,PKB POKOK,483409080400,RUPIAH,2024
800,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,PKB DENDA,15681845150,RUPIAH,2024
801,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,PKB POKOK,465518291450,RUPIAH,2024
802,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,PKB DENDA,15302744800,RUPIAH,2024
803,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,PKB POKOK,125310882300,RUPIAH,2024
804,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,PKB DENDA,4322907400,RUPIAH,2024
805,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,PKB POKOK,1297512762300,RUPIAH,2024
806,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,PKB DENDA,54026884000,RUPIAH,2024
807,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,PKB POKOK,549318962330,RUPIAH,2024
808,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,PKB DENDA,23449600900,RUPIAH,2024
809,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,PKB POKOK,282400275100,RUPIAH,2024
810,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,PKB DENDA,12459355600,RUPIAH,2024
811,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,PKB POKOK,181392904200,RUPIAH,2024
812,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,PKB DENDA,6063898600,RUPIAH,2024
813,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,PKB POKOK,118951393500,RUPIAH,2024
814,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,PKB DENDA,3914551100,RUPIAH,2024
815,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,PKB POKOK,24706415100,RUPIAH,2024
816,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,PKB DENDA,818563000,RUPIAH,2024
